,age,decile_score,priors_count,days_in_jail,c_days_from_compas,is_violent_recid,is_recid,Female-African-American,Female-Asian,Female-Caucasian,Female-Hispanic,Female-Native-American,Female-Other,Male-African-American,Male-Asian,Male-Caucasian,Male-Hispanic,Male-Native-American,Male-Other
5392,24,3,0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5393,29,3,3,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5394,33,2,3,0.0,391.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5395,21,5,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5396,31,10,14,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5397,32,1,1,2.0,15.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5398,62,1,0,1.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5399,39,6,3,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5400,56,3,2,16.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5401,28,1,6,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5402,26,6,6,3.0,1.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
5403,24,9,5,6.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5404,51,1,0,1.0,2.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5405,51,3,1,3.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5406,28,10,7,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5407,36,2,1,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5408,39,1,0,0.0,5.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5409,38,1,0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5410,23,2,1,0.0,2.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5411,28,7,5,26.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5412,29,6,7,8.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5413,20,10,6,60.0,70.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5414,38,1,0,0.0,1.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
5415,29,3,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5416,34,1,1,2.0,10.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
5417,29,3,11,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5418,34,7,8,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5419,26,7,6,2.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5420,58,1,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5421,37,5,6,23.0,24.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
5422,23,8,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5423,48,6,0,0.0,6.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5424,61,2,9,95.0,298.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5425,30,3,1,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5426,44,3,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5427,26,7,3,1.0,459.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5428,46,3,3,35.0,35.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5429,36,3,5,3.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5430,29,9,11,23.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5431,23,6,0,0.0,1.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
5432,53,6,3,5.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5433,33,3,5,2.0,205.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5434,35,6,8,8.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5435,39,3,3,1.0,2885.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5436,21,8,1,55.0,1.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
5437,26,6,2,33.0,0.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5438,26,9,10,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5439,28,6,8,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5440,21,7,3,1.0,1.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False
5441,37,5,8,14.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5442,29,6,1,0.0,77.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5443,22,10,12,35.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5444,59,1,4,66.0,67.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5445,28,10,12,76.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5446,56,1,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5447,32,6,2,0.0,171.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5448,30,2,0,0.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5449,27,4,2,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5450,29,2,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
5451,24,4,1,0.0,298.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5452,27,10,6,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5453,43,9,15,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5454,53,6,5,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5455,27,7,6,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5456,26,5,6,1.0,8.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5457,24,6,1,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5458,30,6,0,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5459,56,2,6,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5460,26,9,4,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5461,24,6,3,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5462,30,3,6,0.0,10.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5463,37,5,4,0.0,581.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5464,54,1,4,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5465,23,5,0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5466,25,4,1,68.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5467,48,6,18,54.0,84.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5468,36,9,13,33.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5469,21,10,1,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5470,26,5,10,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5471,26,8,10,0.0,0.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5472,45,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5473,47,5,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5474,30,8,7,0.0,146.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
5475,41,8,14,5.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5476,50,2,1,55.0,137.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5477,57,1,3,12.0,52.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5478,31,1,2,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5479,21,7,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5480,28,4,1,0.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5481,29,8,9,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5482,28,4,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5483,25,4,1,0.0,2.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5484,22,3,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5485,21,6,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5486,48,8,0,68.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5487,25,9,4,169.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5488,37,7,7,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5489,31,6,5,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5490,56,1,0,7.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
5491,24,3,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5492,30,10,15,93.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5493,47,2,5,4.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5494,66,3,2,56.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5495,51,8,21,449.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5496,64,10,8,290.0,290.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5497,76,1,0,1.0,3.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False
5498,28,6,3,0.0,720.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5499,35,4,1,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5500,44,1,6,2.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5501,39,3,3,0.0,207.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5502,38,7,7,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5503,24,5,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5504,27,9,4,0.0,173.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5505,36,3,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5506,20,6,0,25.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5507,21,3,0,0.0,2.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5508,27,10,7,34.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5509,28,9,18,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5510,52,1,0,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5511,39,9,16,35.0,0.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5512,19,4,0,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5513,46,1,1,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5514,40,4,2,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5515,30,8,5,2.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5516,28,3,0,0.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5517,27,2,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5518,23,7,3,3.0,0.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5519,33,10,8,7.0,49.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5520,25,6,7,18.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5521,25,5,3,26.0,1257.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5522,33,6,4,56.0,56.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5523,24,3,0,0.0,2.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5524,44,7,0,4.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5525,44,1,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5526,23,7,0,0.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5527,31,8,2,1.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5528,27,2,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5529,26,8,1,0.0,2.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5530,57,5,16,12.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5531,55,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5532,67,1,0,0.0,1.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
5533,36,6,7,7.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5534,45,6,6,40.0,285.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5535,30,9,18,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5536,34,8,0,33.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5537,24,2,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5538,21,5,0,2.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5539,42,1,7,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5540,34,10,12,3.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5541,30,4,3,2.0,6.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5542,40,4,6,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5543,24,8,1,0.0,57.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5544,24,6,4,0.0,19.0,1,1,False,False,False,False,False,False,False,True,False,False,False,False
5545,30,9,13,1.0,1.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True
5546,30,3,4,5.0,2.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5547,31,3,3,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5548,33,3,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5549,27,3,1,31.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5550,22,2,0,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5551,37,3,3,80.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5552,25,2,1,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5553,45,1,2,7.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5554,22,2,1,17.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5555,31,5,1,0.0,3.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5556,23,5,0,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5557,21,4,0,2.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5558,28,5,6,5.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5559,35,1,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5560,29,4,4,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5561,23,4,2,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5562,28,10,7,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5563,34,7,0,2.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5564,32,2,5,4.0,149.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5565,52,1,2,31.0,45.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5566,25,4,2,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5567,34,7,15,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5568,47,4,4,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5569,50,9,9,0.0,215.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5570,30,5,4,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5571,22,3,0,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5572,53,1,1,0.0,664.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5573,47,9,7,0.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5574,37,8,3,241.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5575,37,5,8,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5576,26,10,7,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5577,31,2,0,3.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5578,20,3,0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5579,22,7,0,50.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5580,33,10,14,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5581,30,2,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5582,27,6,5,6.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5583,24,9,2,2.0,4.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5584,20,4,1,1.0,1.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
5585,29,2,0,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5586,24,3,0,2.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5587,44,9,29,20.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5588,46,1,1,31.0,30.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False
5589,36,2,1,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5590,23,3,0,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5591,21,10,1,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5592,29,6,6,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5593,25,9,10,7.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5594,22,4,1,0.0,4.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
5595,29,5,4,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5596,26,9,0,6.0,6.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5597,50,1,7,7.0,8.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5598,32,2,1,98.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5599,45,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5600,30,2,1,83.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5601,25,5,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5602,44,5,10,5.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5603,58,4,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5604,24,6,5,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5605,20,10,1,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5606,29,1,0,0.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5607,21,5,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5608,38,9,22,0.0,15.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5609,62,2,5,24.0,549.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5610,46,1,1,29.0,30.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5611,29,10,17,15.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5612,30,4,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5613,55,1,8,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5614,25,9,10,82.0,82.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5615,47,1,2,27.0,30.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5616,27,2,1,0.0,41.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5617,30,10,13,474.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5618,24,5,4,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5619,48,1,2,3.0,43.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5620,45,6,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5621,26,5,2,2.0,700.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5622,42,2,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5623,34,2,1,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5624,21,4,0,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5625,69,1,2,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5626,24,5,5,5.0,22.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5627,45,1,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5628,28,9,3,76.0,49.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5629,25,8,8,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5630,52,1,2,10.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5631,30,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5632,26,3,0,0.0,1.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
5633,34,2,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5634,32,7,5,36.0,50.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5635,47,4,11,89.0,104.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5636,38,4,2,10.0,2.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5637,32,10,2,27.0,58.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5638,23,7,4,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5639,30,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5640,59,9,9,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5641,24,7,5,37.0,40.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5642,22,6,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5643,35,3,6,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5644,24,7,0,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5645,35,6,1,64.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5646,25,6,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5647,58,2,3,1.0,395.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5648,27,4,7,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5649,24,9,6,45.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5650,33,2,2,0.0,23.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5651,44,3,4,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5652,30,5,3,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5653,39,2,2,6.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
5654,28,3,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5655,34,2,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5656,26,8,1,4.0,30.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5657,23,2,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5658,29,8,11,49.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5659,31,4,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5660,38,1,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
5661,30,8,14,64.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5662,21,4,2,77.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5663,44,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5664,52,1,0,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5665,30,5,6,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5666,31,8,9,0.0,0.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5667,21,6,2,12.0,12.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5668,77,1,1,3.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5669,61,6,4,118.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5670,41,1,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5671,24,5,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5672,34,3,5,1.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5673,34,2,3,8.0,11.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5674,27,3,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5675,25,7,6,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5676,30,1,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5677,59,1,0,1.0,4.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5678,55,1,1,1.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5679,22,6,1,30.0,1683.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5680,32,6,0,4.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5681,53,2,5,2.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5682,50,2,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5683,26,4,1,2.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5684,21,5,2,1.0,1.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
5685,36,6,7,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5686,35,8,16,191.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5687,25,3,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5688,31,6,2,117.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5689,26,5,1,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5690,25,2,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5691,32,1,0,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5692,40,3,5,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5693,35,3,0,0.0,2.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5694,27,3,2,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5695,33,9,12,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5696,36,1,1,40.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False
5697,30,2,2,0.0,23.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5698,30,4,0,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5699,41,8,19,220.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
