,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,is_recid
6105,20,Male,5,0,African-American,0.0,1.0,0,1
6106,56,Male,9,22,African-American,71.0,1.0,0,1
6107,50,Female,3,3,Caucasian,0.0,0.0,0,1
6108,47,Male,1,0,Other,2.0,1.0,0,0
6109,56,Male,1,5,Caucasian,238.0,238.0,0,0
6110,58,Female,5,1,Hispanic,0.0,133.0,0,0
6111,30,Male,6,10,African-American,0.0,0.0,0,1
6112,28,Male,6,12,African-American,5.0,1.0,1,1
6113,59,Male,1,1,African-American,62.0,1.0,0,0
6114,20,Male,10,1,African-American,187.0,1.0,0,1
6115,23,Male,9,4,Caucasian,2.0,1.0,1,1
6116,28,Female,6,2,Caucasian,0.0,3.0,0,1
6117,50,Male,9,3,Hispanic,33.0,1.0,0,1
6118,35,Male,5,3,Caucasian,0.0,0.0,0,1
6119,22,Male,9,1,African-American,5.0,1.0,0,1
6120,41,Female,1,0,Hispanic,1.0,1.0,0,0
6121,22,Male,7,0,African-American,2.0,1.0,0,0
6122,46,Male,6,3,African-American,29.0,33.0,0,1
6123,61,Male,2,8,African-American,0.0,22.0,0,1
6124,26,Male,4,5,African-American,0.0,1.0,0,0
6125,44,Male,5,1,Caucasian,1.0,0.0,0,0
6126,34,Female,1,0,African-American,1.0,1.0,1,1
6127,29,Male,2,1,Caucasian,0.0,1.0,0,1
6128,20,Male,10,1,Hispanic,0.0,108.0,0,1
6129,29,Male,9,8,African-American,5.0,65.0,0,0
6130,48,Male,4,5,African-American,0.0,1.0,0,1
6131,31,Female,6,0,African-American,4.0,5.0,0,0
6132,21,Male,6,2,Caucasian,0.0,10.0,0,0
6133,34,Male,5,4,Caucasian,0.0,1.0,0,0
6134,54,Male,6,21,African-American,0.0,1.0,0,0
6135,20,Male,10,4,Caucasian,0.0,1.0,0,0
6136,31,Male,3,1,Caucasian,36.0,1.0,1,1
6137,22,Male,4,0,Caucasian,0.0,0.0,0,0
6138,36,Male,4,6,African-American,0.0,1.0,0,0
6139,34,Male,7,9,African-American,0.0,1.0,0,1
6140,36,Male,1,3,Caucasian,0.0,116.0,0,0
6141,32,Male,8,3,African-American,0.0,1.0,0,1
6142,50,Male,8,15,African-American,1.0,1.0,0,0
6143,47,Male,10,22,Native American,3.0,0.0,0,1
6144,49,Female,1,0,Other,1.0,1.0,0,0
6145,25,Female,9,7,African-American,95.0,102.0,0,1
6146,31,Male,4,1,African-American,1.0,444.0,0,0
6147,49,Male,3,10,African-American,9.0,1.0,0,1
6148,21,Male,9,2,African-American,36.0,0.0,0,0
6149,26,Female,7,5,African-American,1.0,1.0,0,1
6150,29,Male,2,0,Other,1.0,1.0,0,0
6151,61,Male,1,0,Hispanic,0.0,1.0,0,0
6152,25,Female,9,2,Caucasian,0.0,44.0,1,1
6153,26,Female,2,1,Other,0.0,31.0,0,0
6154,38,Male,4,5,Caucasian,1.0,1.0,0,0
6155,35,Male,1,2,Caucasian,0.0,1.0,0,0
6156,50,Male,5,10,African-American,47.0,48.0,0,0
6157,55,Male,1,8,Other,6.0,1.0,0,1
6158,32,Male,4,4,African-American,44.0,1.0,0,1
6159,29,Male,2,1,Caucasian,2.0,18.0,0,0
6160,46,Male,1,0,Caucasian,0.0,0.0,0,0
6161,53,Male,5,1,Caucasian,0.0,1.0,1,1
6162,27,Female,5,1,Caucasian,25.0,0.0,1,1
6163,29,Male,8,4,Caucasian,0.0,2.0,0,0
6164,26,Male,1,0,Other,2.0,1.0,0,1
6165,23,Male,2,3,African-American,0.0,1.0,0,1
6166,43,Male,3,3,Hispanic,2.0,33.0,0,1
6167,24,Male,2,1,Caucasian,1.0,1.0,0,1
6168,33,Male,10,18,African-American,1.0,0.0,0,1
6169,32,Male,6,1,African-American,21.0,1.0,0,1
6170,38,Female,10,7,African-American,39.0,1.0,0,1
6171,40,Male,7,20,African-American,1.0,1.0,0,0
6172,55,Female,1,5,Other,0.0,378.0,0,1
6173,36,Female,1,1,African-American,0.0,1.0,0,0
6174,34,Male,9,16,African-American,1.0,1.0,0,1
6175,41,Male,2,1,Caucasian,2.0,1.0,0,1
6176,57,Male,1,7,Caucasian,151.0,1.0,0,1
6177,26,Male,5,1,African-American,1.0,1.0,0,1
6178,39,Male,6,2,Caucasian,31.0,88.0,0,1
6179,45,Male,3,0,African-American,0.0,0.0,0,1
6180,26,Male,3,2,African-American,7.0,7.0,0,0
6181,48,Female,1,0,Caucasian,1.0,1.0,0,0
6182,52,Male,2,7,Caucasian,0.0,1.0,0,0
6183,22,Male,3,2,Hispanic,31.0,1.0,0,1
6184,43,Female,1,0,African-American,1.0,1.0,0,0
6185,35,Male,1,2,African-American,0.0,1.0,0,0
6186,24,Male,5,3,Caucasian,35.0,0.0,0,0
6187,27,Male,7,11,African-American,5.0,1.0,0,1
6188,23,Male,9,2,Hispanic,22.0,1.0,0,0
6189,56,Male,7,28,African-American,60.0,69.0,0,0
6190,28,Male,6,2,African-American,0.0,1.0,0,1
6191,21,Male,5,0,African-American,0.0,0.0,0,0
6192,33,Male,9,5,African-American,1.0,1019.0,0,1
6193,25,Male,8,1,African-American,1.0,1.0,0,1
6194,36,Male,8,17,African-American,15.0,1.0,0,1
6195,25,Female,5,0,Caucasian,0.0,0.0,0,0
6196,31,Male,6,3,Other,0.0,1.0,0,1
6197,46,Male,5,0,Caucasian,0.0,2.0,0,0
6198,24,Female,7,0,African-American,2.0,0.0,0,0
6199,28,Male,7,4,African-American,5.0,0.0,0,1
6200,28,Male,7,12,African-American,1.0,2.0,0,1
6201,23,Male,3,0,African-American,1.0,0.0,0,1
6202,24,Male,3,0,Other,0.0,0.0,0,0
6203,40,Male,3,0,Hispanic,1.0,0.0,0,0
6204,36,Male,2,1,Hispanic,0.0,0.0,0,0
6205,50,Male,6,1,Caucasian,40.0,1.0,0,1
6206,33,Male,1,1,Hispanic,0.0,219.0,0,0
6207,24,Male,2,0,Caucasian,0.0,0.0,0,0
6208,55,Female,1,2,African-American,1.0,1.0,0,0
6209,22,Male,7,0,African-American,2.0,1.0,0,1
6210,38,Male,7,14,African-American,56.0,1.0,0,0
6211,31,Male,1,1,African-American,1.0,1.0,0,0
6212,30,Female,2,3,African-American,0.0,1.0,0,0
6213,52,Male,1,1,Caucasian,40.0,94.0,0,0
6214,37,Male,8,16,African-American,2.0,1.0,1,1
6215,41,Female,2,1,Caucasian,29.0,0.0,0,0
6216,20,Male,5,0,African-American,0.0,1.0,1,1
6217,21,Male,4,0,Caucasian,0.0,0.0,0,1
6218,22,Male,5,1,Caucasian,8.0,1.0,0,0
6219,38,Male,6,7,African-American,197.0,1.0,0,0
6220,31,Male,5,0,African-American,8.0,1.0,0,0
6221,28,Male,7,0,Caucasian,53.0,1.0,0,0
6222,21,Male,7,2,Hispanic,2.0,1.0,1,1
6223,39,Male,8,1,African-American,0.0,1.0,0,0
6224,34,Male,7,22,African-American,1.0,1.0,0,1
6225,32,Male,2,2,Caucasian,69.0,179.0,0,0
6226,45,Male,1,0,Hispanic,1.0,1.0,0,0
6227,36,Male,5,7,African-American,7.0,32.0,0,0
6228,24,Male,9,0,African-American,15.0,1.0,0,1
6229,27,Male,7,9,African-American,0.0,1.0,1,1
6230,30,Male,1,0,Hispanic,0.0,0.0,0,0
6231,61,Male,6,8,African-American,34.0,11.0,0,0
6232,43,Male,1,2,African-American,0.0,0.0,0,0
6233,26,Male,4,1,African-American,0.0,1.0,0,0
6234,32,Male,2,7,African-American,5.0,1.0,0,1
6235,57,Female,1,2,Caucasian,0.0,1.0,0,0
6236,40,Female,1,0,Caucasian,0.0,0.0,0,0
6237,33,Male,6,6,Caucasian,152.0,0.0,0,1
6238,30,Male,5,2,African-American,1.0,1.0,0,1
6239,29,Male,10,1,Caucasian,11.0,61.0,0,0
6240,21,Female,8,1,Caucasian,1.0,138.0,0,1
6241,36,Male,2,2,African-American,0.0,4.0,0,0
6242,59,Male,4,17,African-American,178.0,463.0,0,0
6243,35,Male,8,6,African-American,0.0,0.0,1,1
6244,49,Male,2,0,Hispanic,1.0,1.0,0,0
6245,26,Male,9,5,Hispanic,1.0,1.0,0,1
6246,21,Male,5,2,African-American,8.0,1.0,1,1
6247,49,Male,6,29,African-American,0.0,1.0,0,1
6248,23,Male,10,1,Hispanic,177.0,165.0,0,0
6249,37,Female,8,23,African-American,1.0,2.0,0,1
6250,33,Male,2,0,Hispanic,0.0,1.0,0,0
6251,20,Male,3,1,African-American,37.0,435.0,1,1
6252,28,Male,10,1,Caucasian,14.0,39.0,0,0
6253,29,Male,2,3,African-American,1.0,1.0,0,1
6254,25,Male,5,1,African-American,0.0,0.0,0,1
6255,20,Male,8,2,African-American,33.0,1.0,0,1
6256,30,Male,9,3,Caucasian,0.0,39.0,0,1
6257,55,Male,4,5,African-American,300.0,1.0,0,0
6258,26,Male,4,0,Caucasian,1.0,2.0,0,0
6259,52,Female,1,6,Caucasian,6.0,13.0,0,0
6260,52,Male,8,16,African-American,0.0,1.0,1,1
6261,27,Male,7,1,Hispanic,2.0,1.0,0,1
6262,60,Male,2,2,Caucasian,10.0,1.0,0,0
6263,44,Male,2,0,Caucasian,2.0,1.0,0,0
6264,30,Male,2,1,Hispanic,17.0,18.0,0,0
6265,25,Female,4,2,African-American,0.0,1.0,0,0
6266,20,Female,8,4,Caucasian,2.0,1.0,0,1
6267,28,Male,7,3,Caucasian,37.0,1.0,0,1
6268,39,Male,4,3,African-American,38.0,40.0,0,1
6269,22,Male,6,1,Caucasian,11.0,13.0,0,0
6270,24,Male,8,1,Caucasian,0.0,1.0,0,1
6271,28,Female,3,0,African-American,191.0,1.0,0,0
6272,35,Male,6,10,African-American,22.0,28.0,0,1
6273,30,Male,1,0,Caucasian,0.0,0.0,0,0
6274,22,Male,3,0,African-American,7.0,1.0,0,1
6275,39,Male,5,9,African-American,0.0,0.0,0,0
6276,46,Female,1,1,Other,0.0,1.0,0,0
6277,47,Male,2,3,Other,3.0,1.0,0,0
6278,26,Male,7,5,African-American,323.0,1.0,0,0
6279,33,Male,4,3,African-American,130.0,130.0,0,0
6280,23,Female,3,0,African-American,25.0,1.0,0,0
6281,52,Female,7,0,African-American,0.0,0.0,0,1
6282,22,Female,5,0,African-American,0.0,1.0,0,1
6283,54,Male,2,0,Caucasian,2.0,1.0,0,0
6284,50,Male,6,2,African-American,30.0,1760.0,0,0
6285,20,Male,5,2,African-American,1.0,1.0,0,1
6286,25,Male,3,1,Caucasian,0.0,1.0,0,0
6287,46,Female,1,0,Caucasian,0.0,0.0,0,0
6288,26,Male,10,1,African-American,1.0,555.0,0,1
6289,22,Male,4,0,Caucasian,1.0,1.0,0,0
6290,38,Male,4,10,Caucasian,1.0,0.0,1,1
6291,36,Female,1,9,Hispanic,0.0,1.0,0,1
6292,34,Female,2,5,African-American,9.0,1.0,0,1
6293,18,Male,5,4,African-American,23.0,138.0,1,1
6294,26,Female,6,3,Caucasian,1.0,1.0,0,1
6295,23,Female,6,0,Caucasian,11.0,1.0,0,0
6296,32,Female,5,8,Hispanic,7.0,8.0,1,1
6297,44,Male,1,1,Caucasian,0.0,0.0,0,1
6298,53,Male,4,9,Caucasian,117.0,1.0,0,1
6299,27,Male,5,6,African-American,119.0,127.0,0,0
6300,27,Male,4,4,African-American,0.0,0.0,0,1
6301,25,Male,6,2,Caucasian,0.0,0.0,0,1
6302,48,Male,6,18,Caucasian,134.0,77.0,0,1
6303,19,Male,10,1,Caucasian,8.0,1.0,0,1
6304,53,Male,2,0,Caucasian,11.0,1.0,0,0
6305,39,Male,3,0,African-American,0.0,3.0,0,0
6306,37,Male,4,2,Other,51.0,1.0,1,1
6307,27,Male,8,6,African-American,0.0,0.0,0,1
6308,29,Female,4,1,Caucasian,6.0,45.0,0,1
6309,21,Female,10,2,African-American,1.0,10.0,0,1
6310,24,Female,9,7,African-American,1.0,1.0,0,0
6311,33,Male,1,0,Caucasian,1.0,1.0,0,0
6312,24,Female,4,1,Caucasian,0.0,24.0,0,0
6313,46,Male,1,1,Caucasian,0.0,4.0,0,0
6314,32,Male,7,7,Hispanic,1.0,1.0,0,0
6315,24,Male,3,2,Hispanic,9.0,25.0,0,0
6316,38,Female,1,0,Caucasian,2.0,1.0,0,0
6317,30,Male,10,13,African-American,2.0,0.0,0,1
6318,26,Male,9,27,African-American,10.0,1.0,0,1
6319,57,Male,1,2,Caucasian,9.0,28.0,0,0
6320,43,Male,1,0,Caucasian,2.0,1.0,0,0
6321,22,Male,6,0,African-American,0.0,0.0,0,0
6322,26,Male,4,1,Caucasian,0.0,323.0,0,0
6323,28,Female,9,9,African-American,12.0,12.0,1,1
6324,51,Male,4,3,Caucasian,6.0,1.0,0,0
6325,41,Male,1,3,Hispanic,1.0,1.0,0,0
6326,24,Male,7,1,Caucasian,1.0,1.0,0,0
6327,48,Male,2,3,African-American,1.0,1.0,0,1
6328,26,Male,3,0,Caucasian,1.0,1.0,0,1
6329,31,Male,2,6,African-American,0.0,0.0,0,1
6330,27,Male,10,6,African-American,1.0,1.0,0,0
6331,25,Male,4,0,African-American,0.0,1.0,0,0
6332,56,Male,3,3,Caucasian,0.0,0.0,0,0
6333,29,Female,4,1,African-American,1.0,1.0,0,0
6334,30,Female,3,3,Caucasian,0.0,1.0,0,1
6335,21,Male,8,0,African-American,2.0,1.0,0,0
6336,22,Male,4,1,Caucasian,0.0,2.0,0,1
6337,28,Female,2,0,African-American,0.0,1.0,0,0
6338,35,Male,1,2,African-American,1.0,1.0,0,0
6339,23,Male,2,0,Caucasian,1.0,1.0,0,0
6340,48,Male,8,4,African-American,0.0,4200.0,0,0
6341,22,Male,8,4,Caucasian,2.0,1.0,0,1
6342,37,Male,9,2,African-American,169.0,0.0,0,0
6343,33,Male,1,0,African-American,0.0,2.0,0,0
6344,23,Male,7,5,African-American,1.0,1.0,1,1
6345,22,Male,7,0,African-American,0.0,1.0,0,1
6346,24,Male,4,0,African-American,0.0,1.0,0,0
6347,44,Male,7,2,African-American,5.0,1.0,0,0
6348,26,Male,4,4,African-American,14.0,72.0,0,0
6349,26,Female,2,0,African-American,0.0,1.0,0,0
6350,29,Male,6,2,African-American,1.0,1.0,0,0
6351,26,Male,2,0,Hispanic,0.0,1.0,0,0
6352,30,Male,1,1,Caucasian,0.0,1.0,0,0
6353,23,Male,6,1,African-American,3.0,1.0,0,1
6354,42,Male,2,1,Other,1.0,39.0,0,0
6355,28,Female,3,0,African-American,2.0,1.0,1,1
6356,20,Male,3,0,African-American,11.0,1.0,0,0
6357,24,Female,7,7,Caucasian,1.0,1.0,0,0
6358,36,Female,7,6,Other,0.0,21.0,0,1
6359,37,Male,2,6,African-American,0.0,1.0,0,1
6360,21,Female,9,1,African-American,4.0,1.0,0,0
6361,27,Male,5,8,African-American,25.0,1.0,1,1
6362,26,Male,4,2,African-American,0.0,1.0,0,1
6363,42,Male,1,0,Caucasian,6.0,1.0,0,0
6364,23,Male,10,8,African-American,2.0,1.0,0,1
6365,43,Male,1,1,Caucasian,0.0,131.0,0,0
6366,55,Female,1,0,Caucasian,0.0,3.0,0,0
6367,38,Male,3,0,Caucasian,0.0,6.0,0,1
6368,24,Male,6,1,Caucasian,3.0,1.0,0,1
6369,23,Male,4,0,African-American,0.0,0.0,0,0
6370,64,Female,1,0,African-American,4.0,1.0,0,0
6371,48,Male,1,0,Other,1.0,1.0,0,0
6372,32,Male,5,11,African-American,1.0,180.0,0,1
6373,39,Female,5,0,African-American,57.0,1.0,0,1
6374,30,Male,2,0,Caucasian,0.0,1.0,0,0
6375,22,Female,4,1,African-American,1.0,4.0,0,0
6376,20,Male,6,2,African-American,58.0,0.0,0,1
6377,21,Male,4,0,African-American,4.0,1.0,0,1
6378,24,Male,4,0,Caucasian,0.0,0.0,0,0
6379,49,Male,1,2,Hispanic,40.0,40.0,0,1
6380,50,Male,1,2,Caucasian,1.0,32.0,0,0
6381,30,Male,7,3,African-American,206.0,1.0,0,0
6382,51,Male,8,12,African-American,151.0,154.0,0,1
6383,21,Male,9,2,African-American,47.0,173.0,1,1
6384,21,Male,10,1,African-American,1.0,1.0,0,1
6385,31,Male,10,1,African-American,0.0,1.0,0,0
6386,23,Male,7,2,African-American,3.0,1.0,0,1
6387,23,Male,7,0,Hispanic,1.0,1.0,0,0
6388,32,Male,4,4,African-American,1.0,1.0,0,1
6389,28,Male,6,11,African-American,2.0,1.0,1,1
6390,50,Male,10,16,Caucasian,67.0,68.0,0,1
6391,24,Male,2,0,African-American,1.0,1.0,0,0
6392,19,Female,4,1,African-American,2.0,1.0,0,1
6393,31,Male,1,1,Other,0.0,0.0,0,0
6394,29,Male,4,3,African-American,0.0,1.0,1,1
6395,41,Male,6,6,African-American,39.0,1.0,0,1
6396,28,Male,3,4,African-American,34.0,1.0,1,1
6397,29,Male,4,6,Caucasian,0.0,1.0,0,1
6398,49,Male,5,0,Caucasian,1.0,1.0,0,0
6399,42,Male,1,0,Caucasian,1.0,1.0,0,0
6400,38,Male,2,4,African-American,0.0,1.0,0,0
6401,22,Male,6,3,African-American,16.0,1.0,0,1
6402,46,Male,2,0,Caucasian,37.0,1.0,0,1
6403,63,Male,1,1,Caucasian,0.0,12.0,0,0
6404,38,Male,3,0,African-American,1.0,1.0,0,1
6405,36,Male,6,0,African-American,0.0,1.0,0,0
6406,27,Female,7,10,African-American,18.0,118.0,0,1
6407,22,Male,9,6,Caucasian,0.0,1.0,0,1
6408,29,Male,10,11,African-American,0.0,1.0,0,0
6409,23,Male,4,6,African-American,5.0,245.0,0,1
6410,39,Male,2,2,African-American,1.0,1.0,0,0
6411,47,Male,2,0,Caucasian,2.0,1.0,0,0
6412,26,Male,10,7,African-American,1.0,1.0,0,1
6413,21,Female,5,0,African-American,4.0,4.0,0,1
6414,55,Male,8,12,African-American,28.0,40.0,0,0
6415,63,Male,1,2,African-American,1.0,1.0,0,0
6416,27,Male,2,2,African-American,0.0,1.0,0,1
6417,55,Male,5,27,Caucasian,1.0,1.0,0,0
6418,57,Male,1,21,Caucasian,21.0,33.0,0,1
6419,24,Male,2,1,Hispanic,0.0,33.0,0,0
6420,54,Male,2,2,Other,1.0,1.0,1,1
6421,30,Male,4,2,African-American,0.0,0.0,0,1
6422,26,Male,6,3,African-American,0.0,369.0,0,0
6423,26,Male,5,0,Caucasian,1.0,1.0,0,1
6424,37,Male,2,1,Caucasian,0.0,9.0,0,0
6425,25,Male,5,4,African-American,4.0,170.0,0,0
6426,34,Male,1,0,African-American,1.0,1.0,0,0
6427,48,Female,1,4,Hispanic,1.0,6.0,0,1
6428,25,Male,7,2,African-American,49.0,1.0,0,1
6429,57,Male,1,0,Other,0.0,1.0,1,1
6430,46,Male,5,2,Caucasian,1.0,55.0,0,0
6431,21,Male,3,0,Hispanic,1.0,1.0,0,1
6432,32,Male,9,8,African-American,1.0,1.0,0,0
6433,25,Female,9,5,African-American,0.0,1.0,0,1
6434,35,Male,8,4,African-American,108.0,543.0,1,1
6435,33,Female,3,2,African-American,2.0,1.0,0,1
6436,26,Male,5,2,African-American,21.0,1.0,1,1
6437,49,Male,5,10,Caucasian,42.0,1.0,0,1
6438,29,Male,4,2,African-American,3.0,1.0,0,0
6439,28,Male,4,6,Caucasian,1.0,0.0,0,1
6440,53,Male,5,20,African-American,3.0,3.0,0,0
6441,57,Male,1,1,Hispanic,1.0,15.0,0,0
6442,29,Male,10,3,African-American,119.0,119.0,1,1
6443,27,Male,2,0,Caucasian,43.0,1.0,0,0
6444,48,Male,2,0,Caucasian,1.0,1.0,0,0
6445,29,Male,2,0,Hispanic,3.0,0.0,1,1
6446,25,Male,4,1,Caucasian,3.0,0.0,1,1
6447,67,Male,1,0,Caucasian,1.0,1.0,0,0
6448,29,Male,5,2,African-American,0.0,0.0,0,1
6449,53,Female,2,3,African-American,2.0,1.0,0,0
6450,23,Male,5,1,Caucasian,40.0,41.0,0,0
6451,49,Male,1,0,African-American,0.0,4.0,0,0
6452,44,Female,1,0,Caucasian,0.0,1.0,0,1
6453,55,Female,1,0,Hispanic,0.0,1.0,0,0
6454,26,Male,8,10,African-American,2.0,1.0,0,1
6455,51,Male,1,2,Caucasian,63.0,64.0,0,1
6456,46,Male,1,0,African-American,0.0,1.0,0,1
6457,30,Male,3,1,Caucasian,0.0,1.0,0,1
6458,48,Female,6,0,African-American,9.0,1.0,1,1
6459,77,Male,1,1,African-American,2.0,3608.0,1,1
6460,21,Male,10,2,African-American,1.0,1.0,0,1
6461,46,Male,6,11,Caucasian,58.0,118.0,0,1
6462,54,Male,3,4,African-American,3.0,1.0,0,1
6463,54,Male,2,3,Caucasian,0.0,1.0,0,0
6464,26,Male,9,15,African-American,42.0,1.0,0,0
6465,23,Male,9,8,African-American,255.0,0.0,0,1
6466,27,Male,2,1,Hispanic,2.0,3.0,0,0
6467,39,Male,2,2,Caucasian,18.0,0.0,0,0
6468,35,Male,7,13,Hispanic,4.0,1.0,0,0
6469,29,Male,1,1,African-American,0.0,1.0,0,1
6470,30,Male,4,9,African-American,1.0,1.0,0,1
6471,41,Male,3,6,African-American,6.0,1.0,0,1
6472,32,Male,10,1,African-American,115.0,1.0,0,0
6473,48,Male,6,12,African-American,1.0,333.0,0,0
6474,39,Male,6,2,Caucasian,64.0,120.0,0,0
6475,52,Male,6,0,African-American,4.0,1.0,1,1
6476,31,Male,1,3,African-American,1.0,1.0,0,1
6477,22,Male,5,1,Caucasian,1.0,1.0,0,1
6478,56,Male,3,4,African-American,1.0,50.0,1,1
6479,46,Female,1,0,Caucasian,1.0,1.0,0,0
6480,52,Female,7,23,Caucasian,62.0,62.0,0,1
6481,29,Male,4,7,African-American,1.0,1.0,0,1
6482,22,Female,7,0,African-American,0.0,2.0,0,0
6483,32,Male,1,1,Hispanic,0.0,47.0,0,0
6484,39,Male,4,8,African-American,40.0,1.0,0,0
6485,35,Male,6,9,African-American,1.0,1.0,0,0
6486,26,Male,1,1,African-American,14.0,0.0,0,0
6487,27,Male,2,1,African-American,1.0,1.0,0,1
6488,27,Male,10,5,African-American,28.0,28.0,1,1
6489,34,Female,9,10,Caucasian,13.0,77.0,1,1
6490,47,Male,9,21,African-American,112.0,124.0,0,1
6491,27,Male,2,2,African-American,31.0,334.0,0,0
6492,27,Male,6,6,Hispanic,14.0,222.0,0,1
6493,32,Female,1,0,African-American,0.0,1.0,1,1
6494,28,Male,8,8,Hispanic,56.0,70.0,0,1
6495,25,Male,9,5,African-American,4.0,1.0,0,1
6496,22,Male,5,2,Caucasian,24.0,1.0,0,1
6497,43,Male,2,4,Caucasian,1.0,55.0,0,0
6498,52,Male,9,7,African-American,117.0,1.0,1,1
6499,21,Male,10,2,African-American,0.0,0.0,1,1
6500,28,Male,9,11,African-American,1.0,1.0,0,1
6501,21,Male,9,1,African-American,394.0,153.0,1,1
6502,26,Male,6,0,Hispanic,0.0,1.0,0,0
6503,23,Male,4,4,Caucasian,7.0,1.0,0,1
6504,39,Male,1,3,Hispanic,0.0,45.0,0,0
6505,31,Male,1,1,African-American,1.0,1.0,0,0
6506,34,Male,5,1,Caucasian,0.0,1.0,0,0
6507,32,Male,4,0,African-American,0.0,1.0,0,0
6508,50,Female,3,0,Caucasian,0.0,4.0,1,1
6509,27,Male,5,1,African-American,0.0,1.0,0,0
6510,26,Female,3,4,African-American,2.0,1.0,0,0
6511,27,Male,5,4,African-American,1.0,1.0,1,1
6512,29,Male,3,0,Caucasian,0.0,0.0,0,1
6513,30,Male,10,11,Caucasian,1.0,214.0,0,1
6514,58,Male,1,0,African-American,1.0,2.0,0,0
6515,27,Male,10,14,African-American,1.0,0.0,0,1
6516,28,Male,5,5,African-American,0.0,0.0,0,1
6517,24,Male,10,15,African-American,2.0,1.0,1,1
6518,45,Male,1,1,African-American,270.0,128.0,0,1
6519,50,Male,1,0,Caucasian,1.0,1.0,0,0
6520,30,Female,9,15,African-American,1.0,5.0,0,1
6521,25,Male,3,1,Hispanic,0.0,156.0,0,1
6522,46,Male,1,0,Hispanic,1.0,1.0,0,0
6523,43,Male,1,0,Caucasian,1.0,1.0,0,1
6524,24,Male,2,0,Caucasian,0.0,1.0,0,1
6525,34,Male,7,10,African-American,1.0,1.0,0,0
6526,56,Male,1,2,Hispanic,1.0,108.0,0,0
6527,26,Male,2,2,Caucasian,3.0,1.0,0,0
6528,31,Male,1,0,Caucasian,0.0,1.0,0,0
6529,23,Male,3,1,African-American,22.0,24.0,0,1
6530,39,Male,1,0,African-American,18.0,1.0,0,0
6531,50,Male,1,4,African-American,0.0,1.0,0,1
6532,22,Female,6,0,African-American,1.0,1.0,0,0
6533,25,Female,2,0,African-American,0.0,1.0,0,0
6534,21,Female,9,2,African-American,1.0,1.0,0,0
6535,20,Male,4,1,Caucasian,0.0,1.0,0,0
6536,54,Male,5,12,African-American,118.0,0.0,1,1
6537,27,Female,6,2,African-American,4.0,1.0,1,1
6538,45,Male,5,5,Caucasian,1.0,4.0,0,1
6539,34,Male,7,13,African-American,1.0,1.0,0,1
6540,55,Female,1,0,Caucasian,1.0,1.0,0,0
6541,24,Male,2,0,African-American,0.0,1.0,0,0
6542,20,Male,10,0,African-American,0.0,0.0,1,1
6543,37,Male,5,5,African-American,6.0,1.0,0,1
6544,34,Female,1,1,Caucasian,1.0,21.0,0,0
6545,41,Female,6,2,African-American,23.0,27.0,0,1
6546,21,Male,6,1,African-American,0.0,1.0,0,1
6547,22,Male,3,3,African-American,8.0,1.0,0,1
6548,24,Male,8,0,African-American,1.0,0.0,0,0
6549,42,Male,4,8,Caucasian,1.0,1.0,0,0
6550,23,Female,4,0,African-American,0.0,1.0,0,1
6551,40,Female,1,1,African-American,0.0,73.0,0,0
6552,19,Male,9,2,African-American,43.0,43.0,0,1
6553,20,Male,4,0,Caucasian,3.0,1.0,0,0
6554,44,Female,1,0,Caucasian,0.0,1.0,0,1
6555,20,Male,4,0,African-American,1.0,1.0,1,1
6556,27,Male,5,5,African-American,0.0,1.0,0,0
6557,20,Male,10,0,Caucasian,0.0,1.0,1,1
6558,20,Male,6,0,African-American,0.0,4.0,0,0
6559,28,Male,4,1,Caucasian,30.0,1.0,0,1
6560,29,Male,7,9,African-American,4.0,1.0,1,1
6561,21,Male,9,0,African-American,1.0,1.0,0,1
6562,45,Male,3,4,African-American,1.0,154.0,0,1
6563,24,Female,6,2,African-American,57.0,1.0,0,1
6564,60,Male,4,15,African-American,38.0,38.0,0,1
6565,43,Male,4,8,African-American,38.0,45.0,0,1
6566,21,Male,4,0,Other,1.0,4.0,0,1
6567,24,Female,5,0,African-American,0.0,1.0,0,0
6568,23,Male,5,3,African-American,6.0,1.0,0,1
6569,27,Male,4,0,Caucasian,12.0,0.0,0,0
6570,24,Male,4,0,Caucasian,0.0,2.0,0,0
6571,31,Male,6,6,African-American,48.0,291.0,1,1
6572,22,Male,4,0,African-American,5.0,6.0,0,1
6573,46,Female,6,4,African-American,55.0,56.0,0,0
6574,53,Male,9,3,African-American,206.0,2757.0,0,0
6575,54,Male,1,0,Caucasian,0.0,1.0,0,0
6576,37,Female,2,5,Caucasian,33.0,37.0,0,1
6577,35,Female,6,7,African-American,1.0,1.0,1,1
6578,53,Female,5,0,African-American,1.0,1.0,0,0
6579,26,Male,4,9,African-American,1.0,1.0,1,1
6580,48,Male,4,7,African-American,4.0,1.0,0,1
6581,63,Male,9,22,African-American,9.0,150.0,0,1
6582,56,Female,1,2,African-American,0.0,1.0,0,1
6583,25,Male,7,6,African-American,0.0,0.0,1,1
6584,49,Female,1,0,Caucasian,1.0,1.0,0,0
6585,34,Male,2,0,Caucasian,29.0,1.0,0,1
6586,21,Male,6,0,African-American,1.0,1.0,0,1
6587,23,Male,6,0,Caucasian,1.0,3.0,0,1
6588,57,Male,1,0,Caucasian,1.0,2.0,0,0
